wall,t,timeScale,bladeGapFraction,heroHipX,heroHipY,heroHandX,heroHandY,heroTipX,heroTipY,foeHipX,foeHipY,foeHandX,foeHandY,foeTipX,foeTipY,heroShoulderX,heroShoulderY,heroElbowX,heroElbowY,heroHeadX,heroHeadY,heroStandX,foeStandX,heroArmWeight,heroBladeWeight
0.80833,0.80833,1.00000,0.813956,4.19408,0.93961,4.07989,0.92241,4.41836,0.24866,6.20000,0.96365,6.23033,0.85772,5.80204,0.23718,4.37552,1.35902,4.13816,1.17571,4.27452,1.57336,4.19408,6.20000,0.52095,0.00000
0.81667,0.81667,1.00000,0.805962,4.21211,0.93938,4.10545,0.90753,4.43199,0.22792,6.20000,0.96361,6.23062,0.85773,5.80210,0.23736,4.39240,1.35892,4.16818,1.15976,4.29161,1.57326,4.21211,6.20000,0.50760,0.00000
0.82500,0.82500,1.00000,0.799869,4.22988,0.93915,4.13092,0.89380,4.44307,0.20746,6.20000,0.96357,6.23104,0.85780,5.80251,0.23743,4.40898,1.35871,4.19896,1.14464,4.30861,1.57315,4.22988,6.20000,0.49454,0.00000
0.83333,0.83333,1.00000,0.793098,4.24738,0.93892,4.15678,0.88166,4.45439,0.18889,6.20000,0.96353,6.23100,0.85782,5.80176,0.23794,4.42553,1.35845,4.23008,1.13101,4.32565,1.57302,4.24738,6.20000,0.48181,0.00000
0.84167,0.84167,1.00000,0.782393,4.26459,0.93870,4.18312,0.87174,4.47275,0.17560,6.20000,0.96349,6.23106,0.85782,5.80135,0.23827,4.44160,1.35832,4.25928,1.12023,4.34205,1.57293,4.26459,6.20000,0.46943,0.00000
0.85000,0.85000,1.00000,0.769667,4.28150,0.93849,4.20928,0.86346,4.49545,0.16589,6.20000,0.96344,6.23136,0.85788,5.80189,0.23817,4.45746,1.35806,4.28668,1.11157,4.35845,1.57280,4.28150,6.20000,0.45741,0.00000
0.85833,0.85833,1.00000,0.751365,4.29808,0.93827,4.23551,0.85677,4.52623,0.16108,6.20000,0.96340,6.23138,0.85786,5.80119,0.23864,4.47317,1.35779,4.31128,1.10537,4.37467,1.57266,4.29808,6.20000,0.44579,0.00000
0.86667,0.86667,1.00000,0.731530,4.31432,0.93806,4.26135,0.85105,4.56059,0.15899,6.20000,0.96336,6.23183,0.85788,5.80164,0.23866,4.48842,1.35766,4.33406,1.10056,4.39027,1.57256,4.31432,6.20000,0.43457,0.00000
0.87500,0.87500,1.00000,0.712077,4.33021,0.93786,4.28590,0.84612,4.59388,0.15790,6.20000,0.96332,6.23213,0.85792,5.80170,0.23887,4.50325,1.35745,4.35545,1.09653,4.40553,1.57247,4.33021,6.20000,0.42378,0.00000
0.88333,0.88333,1.00000,0.693133,4.34574,0.93766,4.31012,0.84158,4.62706,0.15744,6.20000,0.96327,6.23277,0.85795,5.80258,0.23873,4.51785,1.35729,4.37640,1.09288,4.42052,1.57237,4.34574,6.20000,0.41343,0.00000
0.89167,0.89167,1.00000,0.674141,4.36089,0.93747,4.33341,0.83751,4.65872,0.15732,6.20000,0.96323,6.23273,0.85797,5.80183,0.23924,4.53212,1.35711,4.39659,1.08961,4.43523,1.57225,4.36089,6.20000,0.40353,0.00000
0.90000,0.90000,1.00000,0.655820,4.37565,0.93728,4.35594,0.83381,4.68907,0.15740,6.20000,0.96319,6.23254,0.85793,5.80092,0.23970,4.54618,1.35686,4.41622,1.08662,4.44974,1.57212,4.37565,6.20000,0.39409,0.00000
0.90833,0.90833,1.00000,0.638639,4.39001,0.93709,4.37750,0.83054,4.71787,0.15775,6.20000,0.96314,6.23252,0.85795,5.80043,0.24005,4.55960,1.35676,4.43505,1.08397,4.46343,1.57205,4.39001,6.20000,0.38512,0.00000
0.91667,0.91667,1.00000,0.622296,4.40397,0.93692,4.39825,0.82755,4.74532,0.15820,6.20000,0.96310,6.23259,0.85797,5.80002,0.24040,4.57288,1.35654,4.45328,1.08155,4.47719,1.57192,4.40397,6.20000,0.37663,0.00000
0.92500,0.92500,1.00000,0.607003,4.41751,0.93675,4.41822,0.82485,4.77169,0.15885,6.20000,0.96305,6.23293,0.85802,5.80037,0.24046,4.58554,1.35642,4.47080,1.07936,4.49017,1.57184,4.41751,6.20000,0.36863,0.00000
0.93333,0.93333,1.00000,0.591805,4.43062,0.93658,4.43740,0.82244,4.79674,0.15958,6.20000,0.96301,6.23279,0.85798,5.79952,0.24091,4.59800,1.35628,4.48774,1.07741,4.50293,1.57174,4.43062,6.20000,0.36111,0.00000
0.94167,0.94167,1.00000,0.578138,4.44331,0.93642,4.45553,0.82025,4.81995,0.16018,6.20000,0.96297,6.23296,0.85801,5.79945,0.24111,4.61009,1.35605,4.50391,1.07560,4.51547,1.57162,4.44331,6.20000,0.35408,0.00000
0.95000,0.95000,1.00000,0.564439,4.45556,0.93627,4.47306,0.81826,4.84253,0.16100,6.20000,0.96292,6.23291,0.85801,5.79869,0.24161,4.62166,1.35590,4.51948,1.07397,4.52735,1.57154,4.45556,6.20000,0.34753,0.00000
0.95833,0.95833,1.00000,0.551976,4.46738,0.93613,4.48953,0.81654,4.86328,0.16170,6.20000,0.96288,6.23289,0.85802,5.79820,0.24195,4.63289,1.35575,4.53428,1.07255,4.53891,1.57144,4.46738,6.20000,0.34147,0.00000
0.96667,0.96667,1.00000,0.540161,4.47875,0.93599,4.50529,0.81497,4.88331,0.16259,6.20000,0.96283,6.23306,0.85805,5.79813,0.24215,4.64360,1.35562,4.54837,1.07127,4.54991,1.57137,4.47875,6.20000,0.33589,0.00000
0.97500,0.97500,1.00000,0.528415,4.48967,0.93586,4.52037,0.81358,4.90239,0.16354,6.20000,0.96279,6.23285,0.85800,5.79721,0.24260,4.65394,1.35554,4.56188,1.07014,4.56048,1.57130,4.48967,6.20000,0.33077,0.00000
0.98333,0.98333,1.00000,0.517327,4.50015,0.93574,4.53484,0.81232,4.92060,0.16448,6.20000,0.96274,6.23287,0.85801,5.79653,0.24311,4.66397,1.35545,4.57487,1.06912,4.57068,1.57123,4.50015,6.20000,0.32612,0.00000
0.99167,0.99167,1.00000,0.507454,4.51019,0.93563,4.54826,0.81121,4.93724,0.16531,6.20000,0.96270,6.23296,0.85803,5.79638,0.24330,4.67347,1.35535,4.58701,1.06820,4.58041,1.57116,4.51019,6.20000,0.32193,0.00000
1.00000,1.00000,1.00000,0.498399,4.51977,0.93553,4.56074,0.81024,4.95220,0.16583,6.20000,0.96265,6.23295,0.85804,5.79590,0.24364,4.68276,1.35518,4.59850,1.06738,4.59002,1.57107,4.51977,6.20000,0.31817,0.00000
1.00833,1.00833,1.00000,0.489316,4.52892,0.93543,4.57275,0.80936,4.96693,0.16661,6.20000,0.96261,6.23290,0.85804,5.79514,0.24415,4.69158,1.35507,4.60942,1.06666,4.59907,1.57099,4.52892,6.20000,0.31483,0.00000
1.01667,1.01667,1.00000,0.481215,4.53762,0.93534,4.58378,0.80862,4.98017,0.16724,6.20000,0.96256,6.23281,0.85804,5.79458,0.24449,4.69984,1.35498,4.61956,1.06604,4.60749,1.57095,4.53762,6.20000,0.31191,0.00000
1.02500,1.02500,1.00000,0.473184,4.54589,0.93527,4.59457,0.80795,4.99342,0.16809,6.20000,0.96252,6.23286,0.85805,5.79416,0.24483,4.70786,1.35493,4.62936,1.06551,4.61564,1.57089,4.54589,6.20000,0.30937,0.00000
1.03333,1.03333,1.00000,0.465658,4.55372,0.93520,4.60453,0.80734,5.00534,0.16871,6.20000,0.96247,6.23265,0.85800,5.79325,0.24528,4.71548,1.35485,4.63853,1.06500,4.62340,1.57084,4.55372,6.20000,0.30721,0.00000
1.04167,1.04167,1.00000,0.458786,4.56112,0.93514,4.61373,0.80687,5.01626,0.16932,6.20000,0.96243,6.23254,0.85804,5.79243,0.24583,4.72265,1.35482,4.64704,1.06463,4.63063,1.57081,4.56112,6.20000,0.30539,0.00000
1.05000,1.05000,1.00000,0.452095,4.56811,0.93509,4.62258,0.80643,5.02706,0.17011,6.20000,0.96238,6.23243,0.85799,5.79186,0.24612,4.72949,1.35479,4.65510,1.06428,4.63752,1.57077,4.56811,6.20000,0.30389,0.00000
1.05833,1.05833,1.00000,0.447411,4.57468,0.93505,4.62957,0.80613,5.03430,0.16997,6.20000,0.96234,6.23231,0.85798,5.79102,0.24662,4.73582,1.35465,4.66199,1.06400,4.64432,1.57080,4.57468,6.20000,0.30270,0.00000
1.06667,1.06667,1.00000,0.441243,4.58084,0.93502,4.63754,0.80583,5.04422,0.17091,6.20000,0.96229,6.23222,0.85799,5.79047,0.24696,4.74188,1.35473,4.66917,1.06379,4.65005,1.57073,4.58084,6.20000,0.30176,0.00000
1.07500,1.07500,1.00000,0.436571,4.58662,0.93501,4.64399,0.80561,5.05140,0.17116,6.20000,0.96225,6.23209,0.85798,5.78964,0.24746,4.74748,1.35469,4.67532,1.06361,4.65588,1.57079,4.58662,6.20000,0.30107,0.00000
1.08333,1.08333,1.00000,0.430987,4.59201,0.93500,4.65091,0.80534,5.05978,0.17183,6.20000,0.96220,6.23186,0.85796,5.78847,0.24812,4.75302,1.35468,4.68165,1.06341,4.66130,1.57070,4.59201,6.20000,0.30059,0.00000
1.09167,1.09167,1.00000,0.427509,4.59703,0.93500,4.65646,0.80523,5.06582,0.17204,6.20000,0.96216,6.23198,0.85798,5.78859,0.24814,4.75804,1.35468,4.68700,1.06333,4.66632,1.57070,4.59703,6.20000,0.30027,0.00000
1.10000,1.10000,1.00000,0.422949,4.60169,0.93500,4.66220,0.80505,5.07277,0.17264,6.20000,0.96211,6.23185,0.85797,5.78776,0.24864,4.76273,1.35469,4.69225,1.06321,4.67097,1.57070,4.60169,6.20000,0.30010,0.00000
1.10833,1.10833,1.00000,0.419145,4.60600,0.93500,4.66717,0.80494,5.07846,0.17301,6.20000,0.96207,6.23172,0.85796,5.78693,0.24915,4.76706,1.35469,4.69692,1.06313,4.67529,1.57070,4.60600,6.20000,0.30002,0.00000
1.11667,1.11667,1.00000,0.415728,4.60998,0.93500,4.67159,0.80487,5.08337,0.17325,6.20000,0.96202,6.23146,0.85795,5.78596,0.24965,4.77106,1.35470,4.70114,1.06308,4.67927,1.57070,4.60998,6.20000,0.30000,0.00000
1.12500,1.12500,1.00000,0.320385,4.61366,0.93500,4.67591,0.80476,5.08841,0.17362,6.20000,0.96000,6.16306,0.86514,5.59798,0.36594,4.77474,1.35471,4.70516,1.06301,4.68295,1.57070,4.61366,6.20000,0.30000,0.00000
1.13333,1.13333,1.00000,0.317065,4.61703,0.93500,4.67972,0.80469,5.09271,0.17386,6.20000,0.95999,6.16225,0.86520,5.59564,0.36775,4.77813,1.35471,4.70877,1.06296,4.68632,1.57070,4.61703,6.20000,0.30000,0.00000
1.14167,1.14167,1.00000,0.315230,4.62012,0.93500,4.68347,0.80459,5.09719,0.17424,6.19997,0.95998,6.16295,0.86504,5.59749,0.36628,4.78126,1.35472,4.71223,1.06289,4.68941,1.57070,4.62012,6.19997,0.30000,0.00000
1.15000,1.15000,1.00000,0.314159,4.62296,0.93500,4.68674,0.80452,5.10094,0.17449,6.19992,0.95995,6.16397,0.86477,5.60023,0.36406,4.78410,1.35473,4.71530,1.06284,4.69225,1.57070,4.62296,6.19992,0.30000,0.00000
1.15833,1.15833,1.00000,0.313510,4.62555,0.93500,4.68977,0.80445,5.10445,0.17474,6.19981,0.95992,6.16528,0.86446,5.60366,0.36138,4.78671,1.35473,4.71813,1.06280,4.69484,1.57070,4.62555,6.19981,0.30000,0.00000
1.16667,1.16667,1.00000,0.312683,4.62791,0.93500,4.69279,0.80435,5.10820,0.17511,6.19962,0.95989,6.16644,0.86411,5.60714,0.35845,4.78909,1.35474,4.72085,1.06273,4.69720,1.57070,4.62791,6.19962,0.30000,0.00000
1.17500,1.17500,1.00000,0.313056,4.63006,0.93500,4.69538,0.80428,5.11127,0.17536,6.19933,0.95985,6.16833,0.86366,5.61253,0.35415,4.79126,1.35475,4.72324,1.06268,4.69935,1.57070,4.63006,6.19933,0.30000,0.00000
1.18333,1.18333,1.00000,0.313331,4.63201,0.93500,4.69777,0.80421,5.11414,0.17562,6.19892,0.95980,6.16989,0.86318,5.61743,0.35006,4.79323,1.35476,4.72544,1.06264,4.70130,1.57070,4.63201,6.19892,0.30000,0.00000
1.19167,1.19167,1.00000,0.314531,4.63379,0.93500,4.69977,0.80418,5.11638,0.17574,6.19837,0.95974,6.17195,0.86281,5.62344,0.34546,4.79502,1.35476,4.72734,1.06262,4.70308,1.57070,4.63379,6.19837,0.30000,0.00000
1.20000,1.20000,1.00000,0.318110,4.63540,0.93500,4.70182,0.80412,5.11892,0.17600,6.19765,0.95968,6.17702,0.86321,5.63430,0.33980,4.79665,1.35477,4.72919,1.06257,4.70469,1.57070,4.63540,6.19765,0.30000,0.00000
1.20833,1.20833,1.00000,0.323680,4.63686,0.93500,4.70372,0.80405,5.12130,0.17625,6.19675,0.95961,6.18440,0.86458,5.64835,0.33434,4.79812,1.35477,4.73089,1.06252,4.70615,1.57070,4.63686,6.19675,0.30000,0.00000
1.21667,1.21667,1.00000,0.332024,4.63819,0.93500,4.70527,0.80402,5.12308,0.17638,6.19567,0.95954,6.19432,0.86699,5.66667,0.32838,4.79946,1.35478,4.73234,1.06250,4.70747,1.57070,4.63819,6.19567,0.30000,0.00000
1.22500,1.22500,1.00000,0.341962,4.63938,0.93500,4.70690,0.80395,5.12520,0.17663,6.19438,0.95946,6.20610,0.87054,5.68783,0.32290,4.80067,1.35478,4.73377,1.06246,4.70867,1.57070,4.63938,6.19438,0.30000,0.00000
1.23333,1.23333,1.00000,0.354110,4.64046,0.93500,4.70842,0.80389,5.12720,0.17689,6.19288,0.95938,6.21962,0.87531,5.71259,0.31724,4.80176,1.35479,4.73509,1.06241,4.70975,1.57070,4.64046,6.19288,0.30000,0.00000
1.24167,1.24167,1.00000,0.368125,4.64144,0.93500,4.70962,0.80386,5.12864,0.17702,6.19117,0.95929,6.23432,0.88145,5.73963,0.31243,4.80275,1.35480,4.73619,1.06239,4.71073,1.57070,4.64144,6.19117,0.30000,0.00000
1.25000,1.25000,1.00000,0.382886,4.64232,0.93500,4.71094,0.80379,5.13044,0.17728,6.18924,0.95920,6.24959,0.88894,5.76790,0.30886,4.80365,1.35480,4.73731,1.06235,4.71161,1.57070,4.64232,6.18924,0.30000,0.00000
1.25833,1.25833,1.00000,0.399672,4.64311,0.93500,4.71195,0.80376,5.13170,0.17741,6.18710,0.95910,6.26573,0.89792,5.79889,0.30583,4.80446,1.35481,4.73823,1.06233,4.71240,1.57070,4.64311,6.18710,0.30000,0.00000
1.26667,1.26667,1.00000,0.416748,4.64383,0.93500,4.71289,0.80373,5.13288,0.17754,6.18474,0.95900,6.28157,0.90825,5.82987,0.30453,4.80518,1.35481,4.73907,1.06231,4.71312,1.57070,4.64383,6.18474,0.30000,0.00000
1.27500,1.27500,1.00000,0.435172,4.64447,0.93500,4.71375,0.80370,5.13397,0.17766,6.18217,0.95889,6.29773,0.92009,5.86288,0.30412,4.80583,1.35481,4.73983,1.06228,4.71376,1.57070,4.64447,6.18217,0.30000,0.00000
1.28333,1.28333,1.00000,0.453707,4.64505,0.93500,4.71455,0.80367,5.13502,0.17780,6.17941,0.95878,6.31315,0.93312,5.89572,0.30522,4.80642,1.35482,4.74053,1.06226,4.71434,1.57070,4.64505,6.17941,0.30000,0.00000
1.29167,1.29167,1.00000,0.472728,4.64557,0.93500,4.71530,0.80364,5.13600,0.17793,6.17644,0.95866,6.32805,0.94744,5.92910,0.30763,4.80695,1.35482,4.74118,1.06224,4.71486,1.57070,4.64557,6.17644,0.30000,0.00000
1.30000,1.30000,1.00000,0.491965,4.64603,0.93500,4.71598,0.80360,5.13692,0.17805,6.17330,0.95854,6.34198,0.96273,5.96261,0.31112,4.80742,1.35482,4.74176,1.06222,4.71532,1.57070,4.64603,6.17330,0.30000,0.00000
1.30833,1.30833,1.00000,0.510943,4.64645,0.93500,4.71662,0.80357,5.13780,0.17819,6.16999,0.95842,6.35485,0.97889,5.99539,0.31609,4.80785,1.35483,4.74231,1.06220,4.71574,1.57070,4.64645,6.16999,0.30000,0.00000
1.31667,1.31667,1.00000,0.529743,4.64683,0.93500,4.71722,0.80354,5.13865,0.17832,6.16651,0.95829,6.36658,0.99583,6.02762,0.32231,4.80824,1.35483,4.74281,1.06218,4.71612,1.57070,4.64683,6.16651,0.30000,0.00000
1.32500,1.32500,1.00000,0.548507,4.64717,0.93500,4.71777,0.80351,5.13943,0.17845,6.16290,0.95816,6.37697,1.01317,6.05963,0.32920,4.80858,1.35483,4.74326,1.06215,4.71646,1.57070,4.64717,6.16290,0.30000,0.00000
1.33333,1.33333,1.00000,0.566530,4.64747,0.93500,4.71830,0.80348,5.14020,0.17858,6.15915,0.95802,6.38609,1.03078,6.09014,0.33728,4.80890,1.35484,4.74369,1.06213,4.71676,1.57070,4.64747,6.15915,0.30000,0.00000
1.34167,1.34167,1.00000,0.584700,4.64774,0.93500,4.71857,0.80348,5.14047,0.17858,6.15529,0.95789,6.39399,1.04854,6.12027,0.34597,4.80917,1.35484,4.74396,1.06213,4.71703,1.57070,4.64774,6.15529,0.30000,0.00000
1.35000,1.35000,1.00000,0.601797,4.64798,0.93500,4.71902,0.80344,5.14117,0.17870,6.15134,0.95775,6.40038,1.06604,6.14888,0.35522,4.80941,1.35484,4.74431,1.06211,4.71727,1.57070,4.64798,6.15134,0.30000,0.00000
1.35833,1.35833,1.00000,0.618553,4.64820,0.93500,4.71947,0.80341,5.14185,0.17884,6.14730,0.95760,6.40579,1.08346,6.17676,0.36508,4.80964,1.35485,4.74466,1.06209,4.71749,1.57070,4.64820,6.14730,0.30000,0.00000
1.36667,1.36667,1.00000,0.634599,4.64839,0.93500,4.71966,0.80341,5.14204,0.17884,6.14319,0.95745,6.40997,1.10036,6.20281,0.37537,4.80984,1.35485,4.74485,1.06209,4.71768,1.57070,4.64839,6.14319,0.30000,0.00000
1.37500,1.37500,1.00000,0.650320,4.64857,0.93500,4.72006,0.80339,5.14268,0.17897,6.13904,0.95731,6.41326,1.11684,6.22871,0.38576,4.81003,1.35485,4.74515,1.06207,4.71786,1.57070,4.64857,6.13904,0.30000,0.00000
1.38333,1.38333,1.00000,0.665449,4.64872,0.93500,4.72022,0.80339,5.14284,0.17897,6.13485,0.95715,6.41538,1.13245,6.25307,0.39612,4.81018,1.35485,4.74531,1.06207,4.71801,1.57070,4.64872,6.13485,0.30000,0.00000
1.39167,1.39167,1.00000,0.679822,4.64886,0.93500,4.72057,0.80335,5.14343,0.17910,6.13065,0.95700,6.41699,1.14753,6.27649,0.40673,4.81032,1.35485,4.74556,1.06205,4.71815,1.57070,4.64886,6.13065,0.30000,0.00000
1.40000,1.40000,1.00000,0.693319,4.64898,0.93500,4.72069,0.80335,5.14355,0.17910,6.12645,0.95685,6.41739,1.16132,6.29797,0.41683,4.81044,1.35485,4.74568,1.06205,4.71827,1.57070,4.64898,6.12645,0.30000,0.00000
1.40833,1.40833,1.00000,0.706719,4.64910,0.93500,4.72103,0.80332,5.14413,0.17923,6.12226,0.95669,6.41768,1.17465,6.31972,0.42703,4.81057,1.35486,4.74592,1.06203,4.71839,1.57070,4.64910,6.12226,0.30000,0.00000
1.41667,1.41667,1.00000,0.719153,4.64919,0.93500,4.72113,0.80332,5.14423,0.17923,6.11811,0.95653,6.41721,1.18676,6.33935,0.43679,4.81067,1.35486,4.74602,1.06203,4.71848,1.57070,4.64919,6.11811,0.30000,0.00000
1.42500,1.42500,1.00000,0.731452,4.64928,0.93500,4.72121,0.80332,5.14432,0.17923,6.11399,0.95637,6.41648,1.19801,6.35878,0.44622,4.81076,1.35486,4.74610,1.06203,4.71857,1.57070,4.64928,6.11399,0.30000,0.00000
1.43333,1.43333,1.00000,0.742856,4.64936,0.93500,4.72129,0.80332,5.14439,0.17923,6.10994,0.95621,6.41538,1.20819,6.37673,0.45517,4.81083,1.35486,4.74618,1.06203,4.71865,1.57070,4.64936,6.10994,0.30000,0.00000
1.44167,1.44167,1.00000,0.753059,4.64943,0.93500,4.72159,0.80329,5.14493,0.17937,6.10596,0.95604,6.41393,1.21724,6.39320,0.46352,4.81092,1.35486,4.74638,1.06201,4.71872,1.57070,4.64943,6.10596,0.30000,0.00000
1.45000,1.45000,1.00000,0.763658,4.64949,0.93500,4.72165,0.80329,5.14499,0.17937,6.10206,0.95588,6.41245,1.22544,6.40993,0.47143,4.81098,1.35486,4.74644,1.06201,4.71878,1.57070,4.64949,6.10206,0.30000,0.00000
1.45833,1.45833,1.00000,0.772824,4.64955,0.93500,4.72192,0.80326,5.14550,0.17949,6.09825,0.95571,6.41084,1.23246,6.42480,0.47859,4.81104,1.35486,4.74661,1.06198,4.71884,1.57070,4.64955,6.09825,0.30000,0.00000
1.46667,1.46667,1.00000,0.782229,4.64960,0.93500,4.72197,0.80326,5.14555,0.17949,6.09455,0.95555,6.40922,1.23883,6.43967,0.48544,4.81109,1.35486,4.74666,1.06198,4.71889,1.57070,4.64960,6.09455,0.30000,0.00000
1.47500,1.47500,1.00000,0.790811,4.64964,0.93500,4.72201,0.80326,5.14559,0.17949,6.09097,0.95538,6.40753,1.24406,6.45328,0.49145,4.81113,1.35486,4.74671,1.06198,4.71893,1.57070,4.64964,6.09097,0.30000,0.00000
1.48333,1.48333,1.00000,0.799078,4.64968,0.93500,4.72205,0.80326,5.14563,0.17949,6.08751,0.95521,6.40598,1.24857,6.46644,0.49699,4.81117,1.35486,4.74675,1.06198,4.71897,1.57070,4.64968,6.08751,0.30000,0.00000
1.49167,1.49167,1.00000,0.807050,4.64972,0.93500,4.72209,0.80326,5.14567,0.17949,6.08418,0.95505,6.40435,1.25227,6.47921,0.50199,4.81121,1.35486,4.74678,1.06198,4.71901,1.57070,4.64972,6.08418,0.30000,0.00000
1.50000,1.50000,1.00000,0.814211,4.64975,0.93500,4.72235,0.80323,5.14616,0.17963,6.08099,0.95488,6.40284,1.25515,6.49121,0.50634,4.81125,1.35487,4.74694,1.06196,4.71904,1.57070,4.64975,6.08099,0.30000,0.00000
1.50833,1.50833,1.00000,0.821321,4.64978,0.93500,4.72237,0.80323,5.14619,0.17963,6.07794,0.95471,6.40143,1.25747,6.50272,0.51030,4.81128,1.35487,4.74697,1.06196,4.71907,1.57070,4.64978,6.07794,0.30000,0.00000
1.51667,1.51667,1.00000,0.827694,4.64980,0.93500,4.72240,0.80323,5.14622,0.17963,6.07504,0.95455,6.40003,1.25922,6.51306,0.51373,4.81130,1.35487,4.74699,1.06196,4.71909,1.57070,4.64980,6.07504,0.30000,0.00000
1.52500,1.52500,1.00000,0.832761,4.64982,0.93500,4.72242,0.80323,5.14624,0.17963,6.07229,0.95438,6.39856,1.26033,6.52130,0.51638,4.81133,1.35487,4.74701,1.06196,4.71911,1.57070,4.64982,6.07229,0.30000,0.00000
1.53333,1.53333,1.00000,0.837747,4.64984,0.93500,4.72244,0.80323,5.14626,0.17963,6.06969,0.95421,6.39701,1.26116,6.52943,0.51888,4.81135,1.35487,4.74703,1.06196,4.71913,1.57070,4.64984,6.06969,0.30000,0.00000
1.54167,1.54167,1.00000,0.841776,4.64986,0.93500,4.72246,0.80323,5.14628,0.17963,6.06725,0.95405,6.39536,1.26156,6.53603,0.52079,4.81136,1.35487,4.74705,1.06196,4.71915,1.57070,4.64986,6.06725,0.30000,0.00000
1.55000,1.55000,1.00000,0.845272,4.64988,0.93500,4.72247,0.80323,5.14629,0.17963,6.06496,0.95389,6.39375,1.26162,6.54180,0.52229,4.81138,1.35487,4.74707,1.06196,4.71917,1.57070,4.64988,6.06496,0.30000,0.00000
1.55833,1.55833,1.00000,0.848480,4.64989,0.93500,4.72270,0.80320,5.14676,0.17976,6.06282,0.95372,6.39210,1.26172,6.54751,0.52391,4.81139,1.35487,4.74719,1.06194,4.71918,1.57070,4.64989,6.06282,0.30000,0.00000
1.56667,1.56667,1.00000,0.851119,4.64990,0.93500,4.72271,0.80320,5.14677,0.17976,6.06082,0.95356,6.39052,1.26156,6.55187,0.52502,4.81141,1.35487,4.74720,1.06194,4.71919,1.57070,4.64990,6.06082,0.30000,0.00000
1.57500,1.57500,0.99981,0.853575,4.64991,0.93500,4.72272,0.80320,5.14678,0.17976,6.05898,0.95340,6.38885,1.26166,6.55585,0.52638,4.81142,1.35487,4.74721,1.06194,4.71915,1.57071,4.64991,6.05898,0.30000,0.00000
1.58333,1.58332,0.99707,0.854774,4.64992,0.93500,4.72234,0.80329,5.14616,0.17968,6.05727,0.95324,6.38670,1.26181,6.55708,0.52730,4.81124,1.35493,4.74693,1.06202,4.71906,1.57080,4.64992,6.05727,0.30000,0.00000
1.59167,1.59159,0.99121,0.853668,4.64993,0.93499,4.72218,0.80322,5.14576,0.17945,6.05571,0.95309,6.38387,1.26239,6.55453,0.52795,4.81130,1.35482,4.74687,1.06194,4.71928,1.57077,4.64993,6.05571,0.30000,0.00000
1.60000,1.59980,0.98254,0.849762,4.64994,0.93498,4.72179,0.80322,5.14513,0.17929,6.05428,0.95294,6.37999,1.26335,6.54699,0.52807,4.81112,1.35479,4.74658,1.06194,4.71913,1.57078,4.64994,6.05428,0.30000,0.00000
1.60833,1.60792,0.97153,0.841023,4.64995,0.93497,4.72207,0.80321,5.14589,0.17961,6.05298,0.95279,6.37453,1.26422,6.53278,0.52700,4.81098,1.35485,4.74667,1.06194,4.71884,1.57080,4.64995,6.05298,0.30000,0.00000
1.61667,1.61593,0.95873,0.829016,4.64995,0.93496,4.72130,0.80318,5.14440,0.17909,6.05180,0.95264,6.36728,1.26569,6.51051,0.52542,4.81084,1.35471,4.74619,1.06188,4.71890,1.57078,4.64995,6.05180,0.30000,0.00000
1.62500,1.62384,0.94475,0.810508,4.64996,0.93494,4.72093,0.80313,5.14379,0.17887,6.05073,0.95250,6.35744,1.26768,6.47790,0.52336,4.81068,1.35463,4.74592,1.06182,4.71885,1.57077,4.64996,6.05073,0.30000,0.00000
1.63333,1.63162,0.93019,0.786098,4.64996,0.93492,4.72085,0.80315,5.14395,0.17906,6.04976,0.95236,6.34497,1.27021,6.43565,0.52167,4.81039,1.35469,4.74574,1.06185,4.71842,1.57080,4.64996,6.04976,0.30000,0.00000
1.64167,1.63928,0.91567,0.760233,4.64997,0.93491,4.72029,0.80308,5.14291,0.17866,6.04889,0.95223,6.33086,1.27320,6.38902,0.52144,4.81025,1.35455,4.74537,1.06176,4.71848,1.57078,4.64997,6.04889,0.30000,0.00000
1.65000,1.64682,0.90171,0.732192,4.64997,0.93489,4.71994,0.80309,5.14256,0.17868,6.04810,0.95211,6.31517,1.27674,6.33869,0.52310,4.80990,1.35456,4.74503,1.06178,4.71803,1.57081,4.64997,6.04810,0.30000,0.00000
1.65833,1.65425,0.88878,0.703387,4.64997,0.93486,4.71928,0.80308,5.14142,0.17834,6.04739,0.95198,6.29818,1.28075,6.28526,0.52686,4.80966,1.35448,4.74456,1.06175,4.71790,1.57080,4.64997,6.04739,0.30000,0.00000
1.66667,1.66159,0.87729,0.674626,4.64998,0.93484,4.71877,0.80303,5.14067,0.17813,6.04674,0.95186,6.28004,1.28529,6.23130,0.53286,4.80936,1.35439,4.74415,1.06169,4.71766,1.57080,4.64998,6.04674,0.30000,0.00000
1.67500,1.66884,0.86755,0.645727,4.64998,0.93482,4.71825,0.80298,5.13992,0.17792,6.04616,0.95175,6.26085,1.29034,6.17582,0.54115,4.80906,1.35431,4.74374,1.06163,4.71742,1.57080,4.64998,6.04616,0.30000,0.00000
1.68333,1.67602,0.85980,0.617477,4.64998,0.93479,4.71753,0.80296,5.13871,0.17758,6.04562,0.95164,6.24072,1.29562,6.11960,0.55141,4.80876,1.35422,4.74321,1.06159,4.71718,1.57080,4.64998,6.04562,0.30000,0.00000
